CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,population_size,hemisphere,NAVR,NAVR_II,NAVR_corrected,NAVR_corrected_II,correction,population_size_livingpark,d_icv_thresholded
ASD_meta-analysis_casevsCN,L_postcentral,-0.07,,,,973,1058,,0.108,2031,lh,0.1993295859291462,1.0196726356172774,0.00883947121608025,0.0843887077683555,0.0827605888602368,584,-0.07
ASD_meta-analysis_casevsCN,L_posteriorcingulate,0.05,,,,973,1060,,0.313,2033,lh,0.2107243510940018,1.0219612282978197,0.00934248725427502,0.0845781130462584,0.0827605888602368,584,0.05
ASD_meta-analysis_casevsCN,L_precentral,0.09,,,,974,1058,,0.05,2032,lh,0.1934859788469978,1.0185464270274482,0.008582440579279505,0.0842955020822818,0.0827605888602368,584,0.09
ASD_meta-analysis_casevsCN,L_precuneus,-0.08,,,,977,1060,,0.089,2037,lh,0.1266028694300775,1.0079822848383444,0.005615712365954631,0.0834212074539083,0.0827605888602368,584,-0.08
ASD_meta-analysis_casevsCN,L_rostralanteriorcingulate,0.01,,,,976,1056,,0.777,2032,lh,0.283732439618703,1.0394729901695288,0.012591690091636732,0.0860273967707413,0.0827605888602368,584,
ASD_meta-analysis_casevsCN,L_rostralmiddlefrontal,0.11,,,,976,1060,,0.013,2036,lh,0.1904458556017539,1.017973292339187,0.008451748401404191,0.0842480691179851,0.0827605888602368,584,0.11
ASD_meta-analysis_casevsCN,L_superiorfrontal,0.11,,,,977,1059,,0.016,2036,lh,0.132671725682411,1.0087625026712428,0.005886355969987821,0.0834857787411982,0.0827605888602368,584,0.11
ASD_meta-analysis_casevsCN,L_superiorparietal,-0.09,,,,976,1058,,0.057,2034,lh,0.1101292843519363,1.0060459528629244,0.004886196867351442,0.0832609554793936,0.0827605888602368,584,-0.09
ASD_meta-analysis_casevsCN,L_superiortemporal,-0.15,,,,975,1058,,0.001,2033,lh,0.1260174974969587,1.0079089292567045,0.005585627373359204,0.0834151365027756,0.0827605888602368,584,-0.15
ASD_meta-analysis_casevsCN,L_supramarginal,-0.09,,,,976,1056,,0.036,2032,lh,0.1406715982860254,1.009845779594263,0.0062397577368476205,0.0835754313772461,0.0827605888602368,584,-0.09
ASD_meta-analysis_casevsCN,L_frontalpole,0.04,,,,975,1059,,0.372,2034,lh,0.3407844666065796,1.0564724571328543,0.015112430347027835,0.0874342826669363,0.0827605888602368,584,0.04
ASD_meta-analysis_casevsCN,L_temporalpole,-0.14,,,,972,1057,,0.001,2029,lh,0.3656352824157033,1.0647484020871838,0.016214464799248814,0.0881192047447315,0.0827605888602368,584,-0.14
ASD_meta-analysis_casevsCN,L_transversetemporal,-0.24,,,,977,1059,,0.0,2036,lh,0.1956680130206627,1.018963184476973,0.00867283219653997,0.0843299931742164,0.0827605888602368,584,-0.24
ASD_meta-analysis_casevsCN,L_insula,-0.09,,,,976,1058,,0.045,2034,lh,0.2981904866965747,1.0435121304308543,0.013233320101865759,0.0863616783972577,0.0827605888602368,584,-0.09
ASD_meta-analysis_casevsCN,R_bankssts,-0.07,,,,976,1060,,0.126,2036,rh,0.1534593994993605,1.0117063740506451,0.0068120130477681996,0.0837294152700864,0.0827605888602368,584,-0.07
ASD_meta-analysis_casevsCN,R_caudalanteriorcingulate,0.03,,,,974,1056,,0.4629999999999999,2030,rh,0.2345456463717201,1.0271376053051158,0.010401162879537205,0.0850065130555448,0.0827605888602368,584,0.03
ASD_meta-analysis_casevsCN,R_caudalmiddlefrontal,0.06,,,,977,1059,,0.147,2036,rh,0.1700381669057965,1.014353477937885,0.007540513742566604,0.0839484911465685,0.0827605888602368,584,0.06
ASD_meta-analysis_casevsCN,R_cuneus,-0.06,,,,977,1057,,0.177,2034,rh,0.2110250670946185,1.0220232771039457,0.009355819531196657,0.0845832482419915,0.0827605888602368,584,-0.06
ASD_meta-analysis_casevsCN,R_entorhinal,-0.24,,,,973,1058,,0.0,2031,rh,0.3352087278490374,1.054687105840481,0.014876143252280588,0.0872865259426571,0.0827605888602368,584,-0.24
ASD_meta-analysis_casevsCN,R_fusiform,-0.19,,,,975,1059,,0.0,2034,rh,0.2034578796835348,1.0204876818488893,0.009018111965867296,0.084456161474432,0.0827605888602368,584,-0.19
ASD_meta-analysis_casevsCN,R_inferiorparietal,-0.05,,,,977,1060,,0.298,2037,rh,0.1402146441904612,1.0097822272378625,0.006219488664142671,0.0835701717468069,0.0827605888602368,584,-0.05
ASD_meta-analysis_casevsCN,R_inferiortemporal,-0.16,,,,976,1059,,0.0,2035,rh,0.1804525516817452,1.0161511321690553,0.008000383701910455,0.0840972660693073,0.0827605888602368,584,-0.16
ASD_meta-analysis_casevsCN,R_isthmuscingulate,0.05,,,,976,1056,,0.294,2032,rh,0.2184653938129115,1.0235854279413277,0.009690450296198824,0.0847125327651817,0.0827605888602368,584,0.05
ASD_meta-analysis_casevsCN,R_lateraloccipital,-0.02,,,,975,1056,,0.083,2031,rh,0.1526839267879651,1.0115890378505457,0.006765934699664423,0.0837197044570715,0.0827605888602368,584,-0.02
ASD_meta-analysis_casevsCN,R_lateralorbitofrontal,0.0,,,,977,1057,,0.947,2034,rh,0.2955741158849632,1.04276749948451,0.01310109235095182,0.0863000523016547,0.0827605888602368,584,
ASD_meta-analysis_casevsCN,R_lingual,-0.02,,,,976,1058,,0.147,2034,rh,0.2610434941592119,1.033510380133093,0.011576236623426224,0.0855339276529819,0.0827605888602368,584,-0.02
ASD_meta-analysis_casevsCN,R_medialorbitofrontal,0.08,,,,977,1058,,0.063,2035,rh,0.2374629973130645,1.0278077033632822,0.010535716820560447,0.0850619707654328,0.0827605888602368,584,0.08
ASD_meta-analysis_casevsCN,R_middletemporal,-0.12,,,,976,1060,,0.009,2036,rh,0.1421137530783172,1.010047681455685,0.006309937840620824,0.0835921408941893,0.0827605888602368,584,-0.12
ASD_meta-analysis_casevsCN,R_parahippocampal,-0.11,,,,974,1059,,0.019,2033,rh,0.1475454646038709,1.0108262284513456,0.006549495392915167,0.0836565739020056,0.0827605888602368,584,-0.11
ASD_meta-analysis_casevsCN,R_paracentral,-0.05,,,,977,1056,,0.233,2033,rh,0.1965077196420784,1.0191247636471843,0.008714332713916154,0.0843433655614906,0.0827605888602368,584,-0.05
ASD_meta-analysis_casevsCN,R_parsopercularis,-0.03,,,,976,1057,,0.489,2033,rh,0.1842800518819023,1.0168378127910058,0.00817208447363591,0.0841540961619388,0.0827605888602368,584,-0.03
ASD_meta-analysis_casevsCN,R_parsorbitalis,0.04,,,,977,1058,,0.352,2035,rh,0.2583572701375833,1.032835165470727,0.011457113314116939,0.0854780464899174,0.0827605888602368,584,0.04
ASD_meta-analysis_casevsCN,R_parstriangularis,0.05,,,,975,1056,,0.305,2031,rh,0.2348309682032626,1.0272027957649268,0.01041125677197775,0.0850119082563869,0.0827605888602368,584,0.05
ASD_meta-analysis_casevsCN,R_pericalcarine,-0.01,,,,977,1057,,0.083,2034,rh,0.2823649468492684,1.0391005549075556,0.012531002476295974,0.0859965738091481,0.0827605888602368,584,
ASD_meta-analysis_casevsCN,R_postcentral,-0.07,,,,973,1058,,0.108,2031,rh,0.1919447953904879,1.0182547836752334,0.008511985243042332,0.0842713655067153,0.0827605888602368,584,-0.07
ASD_meta-analysis_casevsCN,R_posteriorcingulate,0.05,,,,973,1060,,0.313,2033,rh,0.229542991757253,1.0260068153111217,0.010174314230871166,0.0849129282097646,0.0827605888602368,584,0.05
ASD_meta-analysis_casevsCN,R_precentral,0.09,,,,974,1058,,0.05,2032,rh,0.203213697138652,1.0204390264512426,0.009013932125631355,0.0844521347250715,0.0827605888602368,584,0.09
ASD_meta-analysis_casevsCN,R_precuneus,-0.08,,,,977,1060,,0.089,2037,rh,0.1368537324431657,1.0093210312302154,0.006067425261544122,0.083532002893634,0.0827605888602368,584,-0.08
ASD_meta-analysis_casevsCN,R_rostralanteriorcingulate,0.01,,,,976,1056,,0.777,2032,rh,0.2607243987946873,1.033429829319268,0.01156208601815229,0.0855272612201966,0.0827605888602368,584,
ASD_meta-analysis_casevsCN,R_rostralmiddlefrontal,0.11,,,,976,1060,,0.013,2036,rh,0.192271968463831,1.0183165077012926,0.008528590827280696,0.0842764738234588,0.0827605888602368,584,0.11
ASD_meta-analysis_casevsCN,R_superiorfrontal,0.11,,,,977,1059,,0.016,2036,rh,0.1426994383762407,1.0101302538350658,0.006323488673914132,0.0835989746329305,0.0827605888602368,584,0.11
ASD_meta-analysis_casevsCN,R_superiorparietal,-0.09,,,,976,1058,,0.057,2034,rh,0.1081804550791144,1.0058344848239815,0.0047950143682780255,0.0832434542599656,0.0827605888602368,584,-0.09
ASD_meta-analysis_casevsCN,R_superiortemporal,-0.15,,,,975,1058,,0.001,2033,rh,0.1130545562343416,1.006370375500662,0.00501351814394184,0.0832878048879324,0.0827605888602368,584,-0.15
ASD_meta-analysis_casevsCN,R_supramarginal,-0.09,,,,976,1056,,0.036,2032,rh,0.1349963545396925,1.0090708675504445,0.005989494697412084,0.0835112992001847,0.0827605888602368,584,-0.09
ASD_meta-analysis_casevsCN,R_frontalpole,0.04,,,,975,1059,,0.372,2034,rh,0.3308039802832321,1.0532954349902164,0.01466983563051108,0.0871713504435895,0.0827605888602368,584,0.04
ASD_meta-analysis_casevsCN,R_temporalpole,-0.14,,,,972,1057,,0.001,2029,rh,0.3205953854095554,1.0501339919962125,0.014234631836155606,0.0869097075597577,0.0827605888602368,584,-0.14
ASD_meta-analysis_casevsCN,R_transversetemporal,-0.24,,,,977,1059,,0.0,2036,rh,0.1930159768564547,1.018457248647115,0.008559487863847344,0.0842881216270118,0.0827605888602368,584,-0.24
ASD_meta-analysis_casevsCN,R_insula,-0.09,,,,976,1058,,0.045,2034,rh,0.3167477759911346,1.0489657542528878,0.014046499096357513,0.0868130235161914,0.0827605888602368,584,-0.09
