Structure,Cohen_d,n_patients,n_controls,population_size,hemisphere,NAVR,NAVR_II,NAVR_corrected,NAVR_corrected_II,correction,population_size_livingpark,Cohen_d_thresholded
L_parsopercularis,-0.38,4474,5098,9572,lh,0.1700048874171607,1.014347899759112,0.0034752820534922502,0.0839480294932085,0.0827605888602368,584,-0.38
L_parsorbitalis,-0.32,4474,5098,9572,lh,0.2585720930571187,1.0328889230250944,0.005285794827358739,0.0854824954967726,0.0827605888602368,584,-0.32
L_parstriangularis,-0.34,4474,5098,9572,lh,0.1947534591914286,1.0187879611906627,0.003981198492974544,0.0843154915918593,0.0827605888602368,584,-0.34
L_pericalcarine,-0.08,4474,5098,9572,lh,0.2573619043092968,1.0325866306464109,0.005261055848964996,0.0854574776015048,0.0827605888602368,584,-0.08
L_postcentral,-0.26,4474,5098,9572,lh,0.1993295859291462,1.0196726356172774,0.004074744810187603,0.0843887077683555,0.0827605888602368,584,-0.26
L_posteriorcingulate,-0.3,4474,5098,9572,lh,0.2107243510940018,1.0219612282978197,0.004307679424496721,0.0845781130462584,0.0827605888602368,584,-0.3
L_precentral,-0.34,4474,5098,9572,lh,0.1934859788469978,1.0185464270274482,0.003955288345560101,0.0842955020822818,0.0827605888602368,584,-0.34
L_precuneus,-0.3,4474,5098,9572,lh,0.1266028694300775,1.0079822848383444,0.0025880472422615676,0.0834212074539083,0.0827605888602368,584,-0.3
L_rostralanteriorcingulate,-0.18,4474,5098,9572,lh,0.283732439618703,1.0394729901695288,0.0058001288691240166,0.0860273967707413,0.0827605888602368,584,-0.18
L_rostralmiddlefrontal,-0.36,4474,5098,9572,lh,0.1904458556017539,1.017973292339187,0.003893141392521771,0.0842480691179851,0.0827605888602368,584,-0.36
L_superiorfrontal,-0.43,4474,5098,9572,lh,0.132671725682411,1.0087625026712428,0.002712108306266189,0.0834857787411982,0.0827605888602368,584,-0.43
L_superiorparietal,-0.21,4474,5098,9572,lh,0.1101292843519363,1.0060459528629244,0.0022512901322247246,0.0832609554793936,0.0827605888602368,584,-0.21
L_superiortemporal,-0.44,4474,5098,9572,lh,0.1260174974969587,1.0079089292567045,0.002576080924088644,0.0834151365027756,0.0827605888602368,584,-0.44
L_supramarginal,-0.4,4474,5098,9572,lh,0.1406715982860254,1.009845779594263,0.0028756436852305886,0.0835754313772461,0.0827605888602368,584,-0.4
L_frontalpole,-0.21,4474,5098,9572,lh,0.3407844666065796,1.0564724571328543,0.006966400548242278,0.0874342826669363,0.0827605888602368,584,-0.21
L_temporalpole,-0.25,4474,5098,9572,lh,0.3656352824157033,1.0647484020871838,0.007474407085631812,0.0881192047447315,0.0827605888602368,584,-0.25
L_transversetemporal,-0.25,4474,5098,9572,lh,0.1956680130206627,1.018963184476973,0.003999894029073402,0.0843299931742164,0.0827605888602368,584,-0.25
L_insula,-0.41,4474,5098,9572,lh,0.2981904866965747,1.0435121304308543,0.006095683851699193,0.0863616783972577,0.0827605888602368,584,-0.41
R_bankssts,-0.36,4474,5098,9572,rh,0.1534593994993605,1.0117063740506451,0.0031370550877820886,0.0837294152700864,0.0827605888602368,584,-0.36
R_caudalanteriorcingulate,-0.15,4474,5098,9572,rh,0.2345456463717201,1.0271376053051158,0.004794640247960891,0.0850065130555448,0.0827605888602368,584,-0.15
R_caudalmiddlefrontal,-0.32,4474,5098,9572,rh,0.1700381669057965,1.014353477937885,0.003475962361049066,0.0839484911465685,0.0827605888602368,584,-0.32
R_cuneus,-0.23,4474,5098,9572,rh,0.2110250670946185,1.0220232771039457,0.00431382673553006,0.0845832482419915,0.0827605888602368,584,-0.23
R_entorhinal,-0.15,4474,5098,9572,rh,0.3352087278490374,1.054687105840481,0.006852419914312036,0.0872865259426571,0.0827605888602368,584,-0.15
R_fusiform,-0.54,4474,5098,9572,rh,0.2034578796835348,1.0204876818488893,0.004159136414535812,0.084456161474432,0.0827605888602368,584,-0.54
R_inferiorparietal,-0.35,4474,5098,9572,rh,0.1402146441904612,1.0097822272378625,0.002866302516328266,0.0835701717468069,0.0827605888602368,584,-0.35
R_inferiortemporal,-0.44,4474,5098,9572,rh,0.1804525516817452,1.0161511321690553,0.003688855796407819,0.0840972660693073,0.0827605888602368,584,-0.44
R_isthmuscingulate,-0.31,4474,5098,9572,rh,0.2184653938129115,1.0235854279413277,0.004465923738792994,0.0847125327651817,0.0827605888602368,584,-0.31
R_lateraloccipital,-0.34,4474,5098,9572,rh,0.1526839267879651,1.0115890378505457,0.0031212026823728705,0.0837197044570715,0.0827605888602368,584,-0.34
R_lateralorbitofrontal,-0.36,4474,5098,9572,rh,0.2955741158849632,1.04276749948451,0.006042199350959147,0.0863000523016547,0.0827605888602368,584,-0.36
R_lingual,-0.39,4474,5098,9572,rh,0.2610434941592119,1.033510380133093,0.005336315821358224,0.0855339276529819,0.0827605888602368,584,-0.39
R_medialorbitofrontal,-0.24,4474,5098,9572,rh,0.2374629973130645,1.0278077033632822,0.0048542774591271475,0.0850619707654328,0.0827605888602368,584,-0.24
R_middletemporal,-0.38,4474,5098,9572,rh,0.1421137530783172,1.010047681455685,0.0029051245710107207,0.0835921408941893,0.0827605888602368,584,-0.38
R_parahippocampal,-0.29,4474,5098,9572,rh,0.1475454646038709,1.0108262284513456,0.003016160964559712,0.0836565739020056,0.0827605888602368,584,-0.29
R_paracentral,-0.22,4474,5098,9572,rh,0.1965077196420784,1.0191247636471843,0.004017059519995106,0.0843433655614906,0.0827605888602368,584,-0.22
R_parsopercularis,-0.42,4474,5098,9572,rh,0.1842800518819023,1.0168378127910058,0.0037670985043524686,0.0841540961619388,0.0827605888602368,584,-0.42
R_parsorbitalis,-0.34,4474,5098,9572,rh,0.2583572701375833,1.032835165470727,0.005281403363982111,0.0854780464899174,0.0827605888602368,584,-0.34
R_parstriangularis,-0.37,4474,5098,9572,rh,0.2348309682032626,1.0272027957649268,0.004800472867573738,0.0850119082563869,0.0827605888602368,584,-0.37
R_pericalcarine,-0.09,4474,5098,9572,rh,0.2823649468492684,1.0391005549075556,0.0057721742429241545,0.0859965738091481,0.0827605888602368,584,-0.09
R_postcentral,-0.28,4474,5098,9572,rh,0.1919447953904879,1.0182547836752334,0.0039237830912764084,0.0842713655067153,0.0827605888602368,584,-0.28
R_posteriorcingulate,-0.31,4474,5098,9572,rh,0.229542991757253,1.0260068153111217,0.004692374742153304,0.0849129282097646,0.0827605888602368,584,-0.31
R_precentral,-0.32,4474,5098,9572,rh,0.203213697138652,1.0204390264512426,0.00415414477441946,0.0844521347250715,0.0827605888602368,584,-0.32
R_precuneus,-0.3,4474,5098,9572,rh,0.1368537324431657,1.0093210312302154,0.002797597925206209,0.083532002893634,0.0827605888602368,584,-0.3
R_rostralanteriorcingulate,-0.12,4474,5098,9572,rh,0.2607243987946873,1.033429829319268,0.0053297927948115584,0.0855272612201966,0.0827605888602368,584,-0.12
R_rostralmiddlefrontal,-0.31,4474,5098,9572,rh,0.192271968463831,1.0183165077012926,0.003930471244349238,0.0842764738234588,0.0827605888602368,584,-0.31
R_superiorfrontal,-0.4,4474,5098,9572,rh,0.1426994383762407,1.0101302538350658,0.0029170972950646663,0.0835989746329305,0.0827605888602368,584,-0.4
R_superiorparietal,-0.22,4474,5098,9572,rh,0.1081804550791144,1.0058344848239815,0.0022114516811069093,0.0832434542599656,0.0827605888602368,584,-0.22
R_superiortemporal,-0.44,4474,5098,9572,rh,0.1130545562343416,1.006370375500662,0.0023110892652317824,0.0832878048879324,0.0827605888602368,584,-0.44
R_supramarginal,-0.39,4474,5098,9572,rh,0.1349963545396925,1.0090708675504445,0.00275962894565179,0.0835112992001847,0.0827605888602368,584,-0.39
R_frontalpole,-0.21,4474,5098,9572,rh,0.3308039802832321,1.0532954349902164,0.0067623769726168105,0.0871713504435895,0.0827605888602368,584,-0.21
R_temporalpole,-0.24,4474,5098,9572,rh,0.3205953854095554,1.0501339919962125,0.006553690345456464,0.0869097075597577,0.0827605888602368,584,-0.24
R_transversetemporal,-0.26,4474,5098,9572,rh,0.1930159768564547,1.018457248647115,0.003945680448353992,0.0842881216270118,0.0827605888602368,584,-0.26
R_insula,-0.41,4474,5098,9572,rh,0.3167477759911346,1.0489657542528878,0.006475036559886909,0.0868130235161914,0.0827605888602368,584,-0.41
