CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,population_size,hemisphere,NAVR,NAVR_II,NAVR_corrected,NAVR_corrected_II,correction,population_size_livingpark,d_icv_thresholded
SCZ_case_vs_controls,L_pericalcarine,-0.077,0.05,,,5054,4428,0.124,0.124,9482,lh,0.2573619043092968,1.0325866306464109,0.005296869365239874,0.0854574776015048,0.0827605888602368,584,-0.077
SCZ_case_vs_controls,L_postcentral,-0.261,0.042,,,5041,4412,5.18e-10,7.109999999999998e-10,9453,lh,0.1993295859291462,1.0196726356172774,0.0041059627656648764,0.0843887077683555,0.0827605888602368,584,-0.261
SCZ_case_vs_controls,L_posteriorcingulate,-0.298,0.031,,,5057,4424,6.76e-22,4.730000000000001e-21,9481,lh,0.2107243510940018,1.0219612282978197,0.004346911456449018,0.0845781130462584,0.0827605888602368,584,-0.298
SCZ_case_vs_controls,L_precentral,-0.3429999999999999,0.044,,,5052,4408,8.679999999999999e-15,2.25e-14,9460,lh,0.1934859788469978,1.0185464270274482,0.003988977694821654,0.0842955020822818,0.0827605888602368,584,-0.3429999999999999
SCZ_case_vs_controls,L_precuneus,-0.301,0.046,,,5040,4401,5.66e-11,9e-11,9441,lh,0.1266028694300775,1.0079822848383444,0.002615237109084197,0.0834212074539083,0.0827605888602368,584,-0.301
SCZ_case_vs_controls,L_rostralanteriorcingulate,-0.182,0.04,,,5047,4416,6.86e-06,7.51e-06,9463,lh,0.283732439618703,1.0394729901695288,0.0058620027655957915,0.0860273967707413,0.0827605888602368,584,-0.182
SCZ_case_vs_controls,L_rostralmiddlefrontal,-0.362,0.0559999999999999,,,5036,4376,7.04e-11,1.0699999999999999e-10,9412,lh,0.1904458556017539,1.017973292339187,0.00392172019514936,0.0842480691179851,0.0827605888602368,584,-0.362
SCZ_case_vs_controls,L_superiorfrontal,-0.425,0.0579999999999999,,,5051,4416,2.27e-13,4.810000000000001e-13,9467,lh,0.132671725682411,1.0087625026712428,0.002732451910749658,0.0834857787411982,0.0827605888602368,584,-0.425
SCZ_case_vs_controls,L_superiorparietal,-0.209,0.042,,,5008,4354,4.81e-07,5.61e-07,9362,lh,0.1101292843519363,1.0060459528629244,0.0022707068938543564,0.0832609554793936,0.0827605888602368,584,-0.209
SCZ_case_vs_controls,L_superiortemporal,-0.44,0.045,,,4976,4288,1.37e-22,1.2800000000000001e-21,9264,lh,0.1260174974969587,1.0079089292567045,0.0025943039693850987,0.0834151365027756,0.0827605888602368,584,-0.44
SCZ_case_vs_controls,L_supramarginal,-0.395,0.05,,,4964,4285,1.7e-15,4.85e-15,9249,lh,0.1406715982860254,1.009845779594263,0.00291598242681988,0.0835754313772461,0.0827605888602368,584,-0.395
SCZ_case_vs_controls,L_frontalpole,-0.214,0.037,,,5053,4430,4.589999999999999e-09,5.9499999999999995e-09,9483,lh,0.3407844666065796,1.0564724571328543,0.0070001221411987394,0.0874342826669363,0.0827605888602368,584,-0.214
SCZ_case_vs_controls,L_temporalpole,-0.246,0.037,,,5020,4387,1.88e-11,3.22e-11,9407,lh,0.3656352824157033,1.0647484020871838,0.007513758769031242,0.0881192047447315,0.0827605888602368,584,-0.246
SCZ_case_vs_controls,L_transversetemporal,-0.253,0.038,,,5053,4428,2.73e-11,4.54e-11,9481,lh,0.1956680130206627,1.018963184476973,0.004020528456409754,0.0843299931742164,0.0827605888602368,584,-0.253
SCZ_case_vs_controls,L_insula,-0.408,0.044,,,5050,4424,1.95e-20,1.05e-19,9474,lh,0.2981904866965747,1.0435121304308543,0.006152509252033348,0.0863616783972577,0.0827605888602368,584,-0.408
SCZ_case_vs_controls,R_bankssts,-0.355,0.037,,,5015,4375,2.48e-21,1.58e-20,9390,rh,0.1534593994993605,1.0117063740506451,0.0031529055722913273,0.0837294152700864,0.0827605888602368,584,-0.355
SCZ_case_vs_controls,R_caudalanteriorcingulate,-0.152,0.036,,,5050,4420,2.47e-05,2.6600000000000003e-05,9470,rh,0.2345456463717201,1.0271376053051158,0.004847081196683019,0.0850065130555448,0.0827605888602368,584,-0.152
SCZ_case_vs_controls,R_caudalmiddlefrontal,-0.317,0.037,,,5034,4398,1.94e-17,6.79e-17,9432,rh,0.1700381669057965,1.014353477937885,0.003511357035716308,0.0839484911465685,0.0827605888602368,584,-0.317
SCZ_case_vs_controls,R_cuneus,-0.226,0.04,,,5022,4379,1.21e-08,1.52e-08,9401,rh,0.2110250670946185,1.0220232771039457,0.004364972006204442,0.0845832482419915,0.0827605888602368,584,-0.226
SCZ_case_vs_controls,R_entorhinal,-0.15,0.04,,,4896,4210,0.00016,0.0001699999999999,9106,rh,0.3352087278490374,1.054687105840481,0.006916667860706904,0.0872865259426571,0.0827605888602368,584,-0.15
SCZ_case_vs_controls,R_fusiform,-0.536,0.043,,,5009,4340,7.45e-36,5.2199999999999995e-34,9349,rh,0.2034578796835348,1.0204876818488893,0.004222472085100362,0.084456161474432,0.0827605888602368,584,-0.536
SCZ_case_vs_controls,R_inferiorparietal,-0.348,0.046,,,4975,4299,2.82e-14,6.58e-14,9274,rh,0.1402146441904612,1.0097822272378625,0.0028813931887866026,0.0835701717468069,0.0827605888602368,584,-0.348
SCZ_case_vs_controls,R_inferiortemporal,-0.439,0.043,,,4992,4338,6.27e-25,1.1000000000000001e-23,9330,rh,0.1804525516817452,1.0161511321690553,0.0037177089290323937,0.0840972660693073,0.0827605888602368,584,-0.439
SCZ_case_vs_controls,R_isthmuscingulate,-0.308,0.035,,,5036,4407,1.16e-18,4.76e-18,9443,rh,0.2184653938129115,1.0235854279413277,0.0044873048453803665,0.0847125327651817,0.0827605888602368,584,-0.308
SCZ_case_vs_controls,R_lateraloccipital,-0.342,0.0559999999999999,,,5011,4354,1.4699999999999999e-09,1.94e-09,9365,rh,0.1526839267879651,1.0115890378505457,0.0031427824380600346,0.0837197044570715,0.0827605888602368,584,-0.342
SCZ_case_vs_controls,R_lateralorbitofrontal,-0.358,0.052,,,5033,4394,6.519999999999999e-12,1.2e-11,9427,rh,0.2955741158849632,1.04276749948451,0.006093340333683155,0.0863000523016547,0.0827605888602368,584,-0.358
SCZ_case_vs_controls,R_lingual,-0.386,0.049,,,5049,4419,2.24e-15,6.03e-15,9468,rh,0.2610434941592119,1.033510380133093,0.005395833638551542,0.0855339276529819,0.0827605888602368,584,-0.386
SCZ_case_vs_controls,R_medialorbitofrontal,-0.244,0.038,,,5019,4381,1.44e-10,2.1e-10,9400,rh,0.2374629973130645,1.0278077033632822,0.004938312298422814,0.0850619707654328,0.0827605888602368,584,-0.244
SCZ_case_vs_controls,R_middletemporal,-0.379,0.048,,,4987,4320,1.7300000000000001e-15,4.85e-15,9307,rh,0.1421137530783172,1.010047681455685,0.0029304919486541473,0.0835921408941893,0.0827605888602368,584,-0.379
SCZ_case_vs_controls,R_parahippocampal,-0.285,0.04,,,5033,4378,1.04e-12,2.07e-12,9411,rh,0.1475454646038709,1.0108262284513456,0.0030323607766379905,0.0836565739020056,0.0827605888602368,584,-0.285
SCZ_case_vs_controls,R_paracentral,-0.216,0.042,,,5044,4418,2.65e-07,3.15e-07,9462,rh,0.1965077196420784,1.0191247636471843,0.004037782499696232,0.0843433655614906,0.0827605888602368,584,-0.216
SCZ_case_vs_controls,R_parsopercularis,-0.424,0.043,,,5009,4365,1.47e-22,1.2800000000000001e-21,9374,rh,0.1842800518819023,1.0168378127910058,0.0038012050290736244,0.0841540961619388,0.0827605888602368,584,-0.424
SCZ_case_vs_controls,R_parsorbitalis,-0.3389999999999999,0.042,,,5023,4394,6.13e-16,1.87e-15,9417,rh,0.2583572701375833,1.032835165470727,0.0053440203444849845,0.0854780464899174,0.0827605888602368,584,-0.3389999999999999
SCZ_case_vs_controls,R_parstriangularis,-0.373,0.055,,,5005,4366,1.75e-11,3.07e-11,9371,rh,0.2348309682032626,1.0272027957649268,0.004862331253699151,0.0850119082563869,0.0827605888602368,584,-0.373
SCZ_case_vs_controls,R_pericalcarine,-0.086,0.048,,,5049,4420,0.0737,0.0748,9469,rh,0.2823649468492684,1.0391005549075556,0.005835618422622738,0.0859965738091481,0.0827605888602368,584,-0.086
SCZ_case_vs_controls,R_postcentral,-0.281,0.039,,,5032,4401,1.01e-12,2.07e-12,9433,rh,0.1919447953904879,1.0182547836752334,0.003945274374910229,0.0842713655067153,0.0827605888602368,584,-0.281
SCZ_case_vs_controls,R_posteriorcingulate,-0.31,0.0279999999999999,,,5049,4421,3.41e-28,1.19e-26,9470,rh,0.229542991757253,1.0260068153111217,0.004758709311090009,0.0849129282097646,0.0827605888602368,584,-0.31
SCZ_case_vs_controls,R_precentral,-0.317,0.0409999999999999,,,5033,4397,9.23e-15,2.31e-14,9430,rh,0.203213697138652,1.0204390264512426,0.004178221899225953,0.0844521347250715,0.0827605888602368,584,-0.317
SCZ_case_vs_controls,R_precuneus,-0.304,0.043,,,5035,4391,1.28e-12,2.48e-12,9426,rh,0.1368537324431657,1.0093210312302154,0.002820527620430055,0.083532002893634,0.0827605888602368,584,-0.304
SCZ_case_vs_controls,R_rostralanteriorcingulate,-0.12,0.034,,,5019,4390,0.00037,0.000386,9409,rh,0.2607243987946873,1.033429829319268,0.005358702070185435,0.0855272612201966,0.0827605888602368,584,-0.12
SCZ_case_vs_controls,R_rostralmiddlefrontal,-0.313,0.057,,,5009,4365,3.38e-08,4.15e-08,9374,rh,0.192271968463831,1.0183165077012926,0.003951581820437749,0.0842764738234588,0.0827605888602368,584,-0.313
SCZ_case_vs_controls,R_superiorfrontal,-0.397,0.0559999999999999,,,5037,4401,2.11e-12,3.99e-12,9438,rh,0.1426994383762407,1.0101302538350658,0.0029396020516210273,0.0835989746329305,0.0827605888602368,584,-0.397
SCZ_case_vs_controls,R_superiorparietal,-0.2189999999999999,0.044,,,5013,4375,7.66e-07,8.790000000000001e-07,9388,rh,0.1081804550791144,1.0058344848239815,0.0022346850578830735,0.0832434542599656,0.0827605888602368,584,-0.2189999999999999
SCZ_case_vs_controls,R_superiortemporal,-0.4379999999999999,0.045,,,4989,4320,7.729999999999999e-23,9.020000000000001e-22,9309,rh,0.1130545562343416,1.006370375500662,0.0023336274508577066,0.0832878048879324,0.0827605888602368,584,-0.4379999999999999
SCZ_case_vs_controls,R_supramarginal,-0.386,0.044,,,4967,4290,3.61e-18,1.33e-17,9257,rh,0.1349963545396925,1.0090708675504445,0.002806188914725749,0.0835112992001847,0.0827605888602368,584,-0.386
SCZ_case_vs_controls,R_frontalpole,-0.207,0.023,,,5048,4424,7.079999999999999e-20,3.54e-19,9472,rh,0.3308039802832321,1.0532954349902164,0.006799415758445833,0.0871713504435895,0.0827605888602368,584,-0.207
SCZ_case_vs_controls,R_temporalpole,-0.236,0.0409999999999999,,,4952,4287,1.12e-08,1.42e-08,9239,rh,0.3205953854095554,1.0501339919962125,0.00667075175310665,0.0869097075597577,0.0827605888602368,584,-0.236
SCZ_case_vs_controls,R_transversetemporal,-0.262,0.04,,,5051,4423,8.87e-11,1.32e-10,9474,rh,0.1930159768564547,1.018457248647115,0.003968339635660607,0.0842881216270118,0.0827605888602368,584,-0.262
SCZ_case_vs_controls,R_insula,-0.406,0.046,,,5043,4420,2.53e-18,9.86e-18,9463,rh,0.3167477759911346,1.0489657542528878,0.006505693435499811,0.0868130235161914,0.0827605888602368,584,-0.406
